Course Code,Credit,Section,Faculty,Days,Time,Room,Seat
SAC411,1.0,6,SoM,M,02:40 PM - 04:10 PM,PBH101L,20
SAC411,1.0,7,SYK,T,09:40 AM - 11:10 AM,PBH101L,20
SAC411,1.0,8,SNL,T,11:20 AM - 12:50 PM,PBH101L,15
SAC411,1.0,9,SNL,T,02:40 PM - 04:10 PM,PBH101L,20
PBH602,3.0,1,SMSR,F,03:00 PM - 06:00 PM,PBH602,15
PBH602,3.0,2,DHH,F,03:00 PM - 06:00 PM,PBH602,15
PBH602,3.0,4,DKM,F,03:00 PM - 06:00 PM,PBH602,15
PBH602,3.0,6,AzB,F,03:00 PM - 06:00 PM,PBH602,15
PBH609,3.0,1,MZIm,F,07:30 AM - 10:30 AM,PBH609,35
PBH611,3.0,1,AzB,S,06:00 PM - 09:10 PM,PBH611,30
PBH611,3.0,2,Hmn,F,07:30 AM - 10:30 AM,PBH611,25
PBH611,3.0,3,DKM,F,10:35 AM - 01:20 PM,PBH611,30
PBH631,3.0,1,KqZ,T,06:00 PM - 09:10 PM,PBH631,35
PBH631,3.0,2,MZIm,F,03:00 PM - 06:00 PM,PBH631,35
PBH631,3.0,3,MTj,F,06:10 PM - 09:00 PM,PBH631,35
PBH642,3.0,1,SBAH,M,06:00 PM - 09:10 PM,PBH642,30
PBH642,3.0,2,MMHK,F,07:30 AM - 10:30 AM,PBH642,30
PBH642,3.0,3,MMHK,F,10:35 AM - 01:20 PM,PBH642,30
PBH644,3.0,1,SBAH,F,10:35 AM - 01:20 PM,PBH644,35
PBH653,3.0,1,NDJ,F,10:35 AM - 01:20 PM,PBH653,35
PBH663,,30,BCh,W,06:00 PM - 09:10 PM,PBH663,30
PBH671,3.0,1,TBA,F,07:30 AM - 10:30 AM,PBH671,35
PBH672,3.0,1,SjZ,F,10:35 AM - 01:20 PM,PBH672,35
PBH678,3.0,1,MZIm,F,06:10 PM - 09:00 PM,PBH678,30
PBH681,3.0,1,MIMD,F,10:35 AM - 01:20 PM,PBH681,35
PBH701,3.0,1,HtN,W,06:00 PM - 09:10 PM,PBH701,30
PBH701,3.0,2,MZIm,F,10:35 AM - 01:20 PM,PBH701,30
PBH701,3.0,3,HtN,F,03:00 PM - 06:00 PM,PBH701,30
PBH704,3.0,1,ZqAA,F,07:30 AM - 10:30 AM,PBH704,30
PBH706,,35,NaA,F,03:00 PM - 06:00 PM,PBH706,35
PBH711,3.0,1,IsR,S,06:00 PM - 09:10 PM,PBH711,25
PBH711,3.0,2,MLM,F,07:30 AM - 10:30 AM,PBH711,25
PBH711,3.0,3,AZB,F,10:35 AM - 01:20 PM,PBH711,20
PBH712,3.0,1,SMSR,R,06:00 PM - 09:10 PM,PBH712,30
PBH712,3.0,2,TBA,F,07:30 AM - 10:30 AM,PBH712,30
PBH712,3.0,3,SMSR,F,10:35 AM - 01:20 PM,PBH712,30
PBH713,3.0,1,BCh,F,10:35 AM - 01:20 PM,PBH713,30
PBH714,,20,ZZS,F,03:00 PM - 06:00 PM,PBH714,20
PBH714,,25,ZZS,F,06:10 PM - 09:00 PM,PBH714,25
PBH742,3.0,1,DHH,T,06:00 PM - 09:10 PM,PBH742,30
PBH742,3.0,2,DHH,F,10:35 AM - 01:20 PM,PBH742,30
PBH742,3.0,3,MTI,F,03:00 PM - 06:00 PM,PBH742,30
PBH745,3.0,1,SMSR,F,06:10 PM - 09:00 PM,PBH745,30
PBH761,3.0,1,SMSR,F,07:30 AM - 10:30 AM,PBH761,35
PBH771,3.0,1,TBA,F,06:10 PM - 09:00 PM,PBH771,35
PBH781,3.0,1,TBA,F,07:30 AM - 10:30 AM,PBH781,35
PBH782,3.0,1,TBA,F,06:10 PM - 09:00 PM,PBH782,35
PBH842,3.0,1,HtN,M,06:00 PM - 09:10 PM,PBH842,30
PBH842,3.0,2,sr,F,03:00 PM - 06:00 PM,PBH842,30
PBH842,3.0,3,HtN,F,06:10 PM - 09:00 PM,PBH842,25
PHI101,3.0,1,Mtn4,RA,09:40 AM - 11:10 AM,PHI101,40
PHI101,3.0,2,Mtn4,RA,11:20 AM - 12:50 PM,PHI101,40
PHI101,3.0,3,Mtn4,RA,02:40 PM - 04:10 PM,PHI101,40
PHI101,3.0,4,JSU,RA,08:00 AM - 09:30 AM,PHI101,40
PHI101,3.0,5,JSU,RA,09:40 AM - 11:10 AM,PHI101,40
PHI101,3.0,6,JSU,RA,01:00 PM - 02:30 PM,PHI101,40
PHI101,3.0,7,SYN,MW,08:00 AM - 09:30 AM,PHI101,40
PHI104,3.0,1,MNT,RA,09:40 AM - 11:10 AM,PHI104,40
PHI104,3.0,2,MNT,RA,01:00 PM - 02:30 PM,PHI104,40
PHI104,3.0,3,LFR,MW,09:40 AM - 11:10 AM,PHI104,40
PHI104,3.0,4,LFR,MW,01:00 PM - 02:30 PM,PHI104,40
PHI104,3.0,6,MMEE,RA,01:00 PM - 02:30 PM,PHI104,40
PHI104,3.0,7,MMEE,RA,04:20 PM - 05:50 PM,PHI104,40
PHI104,3.0,9,SYN,MW,04:20 PM - 05:50 PM,PHI104,40
PHI401,3.0,1,MNT,RA,02:40 PM - 04:10 PM,PHI401,40
PHI401,3.0,10,RDN,MW,09:40 AM - 11:10 AM,PHI401,40
PHI401,3.0,11,RDN,MW,01:00 PM - 02:30 PM,PHI401,40
PHI401,3.0,12,AJA,ST,08:00 AM - 09:30 AM,PHI401,40
PHI401,3.0,13,AJA,ST,04:20 PM - 05:50 PM,PHI401,40
PHI401,3.0,3,ZkH1,RA,09:40 AM - 11:10 AM,PHI401,40
PHI401,3.0,5,EzK,ST,11:20 AM - 12:50 PM,PHI401,40
PHI401,3.0,6,EzK,ST,01:00 PM - 02:30 PM,PHI401,40
PHI401,3.0,7,BHJ,MW,11:20 AM - 12:50 PM,PHI401,40
PHI401,3.0,8,BHJ,MW,02:40 PM - 04:10 PM,PHI401,40
PHI401,3.0,9,KTRS,ST,04:20 PM - 05:50 PM,PHI401,40
PHY107,3.0,1,AK,RA,09:40 AM - 11:10 AM,PHY107,35
PHY107,3.0,10,SLU,ST,01:00 PM - 02:30 PM,PHY107,35
PHY107,3.0,11,SLU,ST,02:40 PM - 04:10 PM,PHY107,35
PHY107,3.0,12,RUH,MW,08:00 AM - 09:30 AM,PHY107,35
PHY107,3.0,13,Mdt,RA,11:20 AM - 12:50 PM,PHY107,35
PHY107,3.0,14,KSd,RA,11:20 AM - 12:50 PM,PHY107,35
PHY107,3.0,15,MdRA,RA,08:00 AM - 09:30 AM,PHY107,35
PHY107,3.0,16,MdRA,RA,09:40 AM - 11:10 AM,PHY107,35
PHY107,3.0,18,GMBn,RA,11:20 AM - 12:50 PM,PHY107,35
PHY107,3.0,19,GMBn,RA,01:00 PM - 02:30 PM,PHY107,35
PHY107,3.0,2,HRr,ST,09:40 AM - 11:10 AM,PHY107,35
PHY107,3.0,3,HRr,ST,02:40 PM - 04:10 PM,PHY107,35
PHY107,3.0,4,ZBM,MW,04:20 PM - 05:50 PM,PHY107,35
PHY107,3.0,5,AUZ,MW,09:40 AM - 11:10 AM,PHY107,35
PHY107,3.0,6,AuZ,MW,01:00 PM - 02:30 PM,PHY107,35
PHY107,3.0,7,SCG,ST,11:20 AM - 12:50 PM,PHY107,35
PHY107,3.0,8,SCG,ST,02:40 PM - 04:10 PM,PHY107,35
PHY107,3.0,9,ZBM,MW,06:00 PM - 07:30 PM,PHY107,35
SAC509,1.0,1,MdRA,R,11:20 AM - 02:30 PM,PHY107L,28
SAC509,1.0,2,MdRA,A,11:20 AM - 02:30 PM,PHY107L,28
SAC510,1.0,3,SLU,S,11:20 AM - 02:30 PM,PHY107L,28
SAC509,1.0,4,SLU,T,11:20 AM - 02:30 PM,PHY107L,28
SAC509,1.0,5,SLU,M,11:20 AM - 02:30 PM,PHY107L,28
SAC510,1.0,6,ZBM,S,08:00 AM - 11:10 AM,PHY107L,28
SAC510,1.0,7,ZBM,M,08:00 AM - 11:10 AM,PHY107L,28
SAC510,1.0,9,RUH,M,11:20 AM - 02:30 PM,PHY107L,28
SAC510,1.0,10,KSd,W,02:40 PM - 05:50 PM,PHY107L,28
SAC509,1.0,11,KSd,W,11:20 AM - 02:30 PM,PHY107L,28
SAC510,1.0,12,GMBn,R,08:00 AM - 11:10 AM,PHY107L,28
SAC509,1.0,13,GMBn,A,08:00 AM - 11:10 AM,PHY107L,28
SAC509,1.0,14,GMBn,A,02:40 PM - 05:50 PM,PHY107L,28
SAC510,1.0,15,AK,A,11:20 AM - 02:30 PM,PHY107L,28
SAC510,1.0,16,AK,R,11:20 AM - 02:30 PM,PHY107L,28
SAC509,1.0,17,JER,R,02:40 PM - 05:50 PM,PHY107L,28
SAC510,1.0,18,Rks,A,02:40 PM - 05:50 PM,PHY107L,28
SAC510,1.0,19,SLU,W,11:20 AM - 02:30 PM,PHY107L,28
SAC509,1.0,8,RUH,T,02:40 PM - 05:50 PM,PHY107L,28
PHY108,3.0,1,ZUM,ST,01:00 PM - 02:30 PM,PHY108,35
PHY108,3.0,10,AuZ,ST,01:00 PM - 02:30 PM,PHY108,35
PHY108,3.0,11,HRr,MW,09:40 AM - 11:10 AM,PHY108,35
PHY108,3.0,12,HRr,MW,02:40 PM - 04:10 PM,PHY108,35
PHY108,3.0,13,SLU,MW,01:00 PM - 02:30 PM,PHY108,35
PHY108,3.0,14,SLU,MW,02:40 PM - 04:10 PM,PHY108,35
PHY108,3.0,15,ZBM,ST,04:20 PM - 05:50 PM,PHY108,35
PHY108,3.0,16,ZBM,ST,06:00 PM - 07:30 PM,PHY108,35
PHY108,3.0,17,AIT,RA,09:40 AM - 11:10 AM,PHY108,40
PHY108,3.0,2,ZUM,ST,04:20 PM - 05:50 PM,PHY108,35
PHY108,3.0,3,ZUM,MW,01:00 PM - 02:30 PM,PHY108,35
PHY108,3.0,4,AIT,RA,08:00 AM - 09:30 AM,PHY108,35
PHY108,3.0,5,RUH,ST,09:40 AM - 11:10 AM,PHY108,35
PHY108,3.0,6,RUH,ST,11:20 AM - 12:50 PM,PHY108,35
PHY108,3.0,7,SCG,MW,11:20 AM - 12:50 PM,PHY108,35
PHY108,3.0,8,SCG,MW,02:40 PM - 04:10 PM,PHY108,35
PHY108,3.0,9,AuZ,ST,09:40 AM - 11:10 AM,PHY108,35
SAC512,1.0,1,ZUM,S,11:20 AM - 02:30 PM,PHY108L,28
SAC512,1.0,2,ZUM,M,11:20 AM - 02:30 PM,PHY108L,28
SAC512,1.0,3,ZUM,T,11:20 AM - 02:30 PM,PHY108L,28
SAC514,1.0,4,HrR,S,11:20 AM - 02:30 PM,PHY108L,28
SAC514,1.0,5,HrR,M,11:20 AM - 02:30 PM,PHY108L,28
SAC514,1.0,6,HrR,W,11:20 AM - 02:30 PM,PHY108L,28
SAC514,1.0,8,SCG,S,08:00 AM - 11:10 AM,PHY108L,28
SAC514,1.0,9,SCG,T,08:00 AM - 11:10 AM,PHY108L,28
SAC512,1.0,10,ZBM,T,08:00 AM - 11:10 AM,PHY108L,28
SAC512,1.0,7,RUH,W,11:20 AM - 02:30 PM,PHY108L,28
PHY240,3.0,1,TBA,MW,02:40 PM - 04:10 PM,PHY240,40
PHY250,3.0,1,TBA,ST,02:40 PM - 04:10 PM,PHY250,40
POL101,3.0,1,MbU,RA,02:40 PM - 04:10 PM,POL101,40
POL101,3.0,10,ZHD,ST,11:20 AM - 12:50 PM,POL101,80
POL101,3.0,11,ZHD,ST,02:40 PM - 04:10 PM,POL101,80
POL101,3.0,12,ZHD,ST,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,13,HMB,ST,11:20 AM - 12:50 PM,POL101,40
POL101,3.0,14,HMB,MW,11:20 AM - 12:50 PM,POL101,40
POL101,3.0,15,HMB,MW,02:40 PM - 04:10 PM,POL101,40
POL101,3.0,17,MJUn,MW,02:40 PM - 04:10 PM,POL101,80
POL101,3.0,19,RSU,ST,02:40 PM - 04:10 PM,POL101,40
POL101,3.0,2,MNzz,ST,09:40 AM - 11:10 AM,POL101,40
POL101,3.0,20,RSU,MW,11:20 AM - 12:50 PM,POL101,40
POL101,3.0,21,RSU,MW,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,22,RSU,MW,09:40 AM - 11:10 AM,POL101,40
POL101,3.0,23,RSU,ST,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,24,NOS,ST,02:40 PM - 04:10 PM,POL101,80
POL101,3.0,25,NOS,ST,04:20 PM - 05:50 PM,POL101,80
POL101,3.0,26,NOS,ST,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,3,MNzz,ST,02:40 PM - 04:10 PM,POL101,40
POL101,3.0,31,ADL,ST,01:00 PM - 02:30 PM,POL101,40
POL101,3.0,32,ADL,ST,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,33,ADL,MW,01:00 PM - 02:30 PM,POL101,40
POL101,3.0,34,ADL,MW,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,35,Ansar,RA,09:40 AM - 11:10 AM,POL101,40
POL101,3.0,36,Ansar,RA,01:00 PM - 02:30 PM,POL101,40
POL101,3.0,37,Ansar,MW,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,38,Ansar,MW,09:40 AM - 11:10 AM,POL101,40
POL101,3.0,39,BHj,MW,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,4,MNzz,MW,11:20 AM - 12:50 PM,POL101,40
POL101,3.0,40,SyNA,ST,08:00 AM - 09:30 AM,POL101,80
POL101,3.0,42,TmN,MW,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,43,TmN,MW,09:40 AM - 11:10 AM,POL101,40
POL101,3.0,44,TmN,ST,01:00 PM - 02:30 PM,POL101,40
POL101,3.0,45,TmN,ST,02:40 PM - 04:10 PM,POL101,40
POL101,3.0,46,Klm,RA,02:40 PM - 04:10 PM,POL101,40
POL101,3.0,47,Klm,RA,11:20 AM - 12:50 PM,POL101,40
POL101,3.0,48,,RA,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,49,,RA,06:00 PM - 07:30 PM,POL101,40
POL101,3.0,5,MJU,MW,09:40 AM - 11:10 AM,POL101,40
POL101,3.0,50,SuA2,RA,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,51,SYNA,ST,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,52,MdAH,RA,09:40 AM - 11:10 AM,POL101,40
POL101,3.0,53,MdAH,RA,01:00 PM - 02:30 PM,POL101,40
POL101,3.0,54,SHr1,RA,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,55,SHr1,RA,11:20 AM - 12:50 PM,POL101,40
POL101,3.0,56,MZJ,RA,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,57,TBA,MW,06:00 PM - 07:30 PM,POL101,40
POL101,3.0,58,TBA,MW,06:00 PM - 07:30 PM,POL101,40
POL101,3.0,59,TBA,RA,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,6,MJU,MW,11:20 AM - 12:50 PM,POL101,40
POL101,3.0,60,TBA,ST,08:00 AM - 09:30 AM,POL101,40
POL101,3.0,7,MJU,MW,02:40 PM - 04:10 PM,POL101,40
POL101,3.0,8,TQI,MW,04:20 PM - 05:50 PM,POL101,40
POL101,3.0,9,TQI,ST,06:00 PM - 07:30 PM,POL101,40
POL104,3.0,1,SLK,RA,09:40 AM - 11:10 AM,POL104,40
POL202,3.0,1,MNzz,ST,01:00 PM - 02:30 PM,POL202,40
PPG525,3.0,1,RzK,M,09:30 AM - 12:30 PM,PPG525,20
PPG565,3.0,1,SKT,W,11:00 AM - 02:00 PM,PPG565,20
PSY101,3.0,1,ABq1,RA,08:00 AM - 09:30 AM,PSY101,40
PSY101,3.0,10,FhK,ST,01:00 PM - 02:30 PM,PSY101,40
PSY101,3.0,11,FHK,MW,11:20 AM - 12:50 PM,PSY101,40
PSY101,3.0,12,RASN,ST,11:20 AM - 12:50 PM,PSY101,40
PSY101,3.0,13,RASN,MW,09:40 AM - 11:10 AM,PSY101,40
PSY101,3.0,14,RASN,MW,01:00 PM - 02:30 PM,PSY101,40
PSY101,3.0,15,HSR,RA,11:20 AM - 12:50 PM,PSY101,40
PSY101,3.0,16,HSR,RA,02:40 PM - 04:10 PM,PSY101,40
PSY101,3.0,17,MRO,RA,08:00 AM - 09:30 AM,PSY101,40
PSY101,3.0,18,MRO,RA,01:00 PM - 02:30 PM,PSY101,40
PSY101,3.0,2,Abq1,RA,01:00 PM - 02:30 PM,PSY101,40
PSY101,3.0,20,,RA,09:40 AM - 11:10 AM,PSY101,40
PSY101,3.0,21,SRHN,RA,08:00 AM - 09:30 AM,PSY101,40
PSY101,3.0,22,SRHN,RA,11:20 AM - 12:50 PM,PSY101,40
PSY101,3.0,23,NMG,MW,04:20 PM - 05:50 PM,PSY101,40
PSY101,3.0,3,MUSR,ST,09:40 AM - 11:10 AM,PSY101,40
PSY101,3.0,4,MUSR,ST,02:40 PM - 04:10 PM,PSY101,40
PSY101,3.0,5,MUSR,MW,02:40 PM - 04:10 PM,PSY101,40
PSY101,3.0,6,,ST,09:40 AM - 11:10 AM,PSY101,40
PSY101,3.0,7,,ST,01:00 PM - 02:30 PM,PSY101,40
PSY101,3.0,8,,MW,02:40 PM - 04:10 PM,PSY101,40
PSY101,3.0,9,FHK,ST,09:40 AM - 11:10 AM,PSY101,40
NAC201,1.0,1,MUSR,S,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,10,Amr1,M,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,11,,W,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,12,,W,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,13,FHK,M,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,14,FHK,M,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,15,FHK,W,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,16,FHK,W,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,17,RASN,S,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,18,RASN,S,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,19,RASN,T,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,2,MUSR,S,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,20,RASN,T,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,21,abq1,R,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,22,ABq1,R,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,23,ABq1,A,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,24,ABq1,A,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,25,HSR,R,04:20 PM - 05:50 PM,PSY101L,15
NAC201,1.0,26,HSR,R,04:20 PM - 05:50 PM,PSY101L,15
NAC201,1.0,27,HSR,A,04:20 PM - 05:50 PM,PSY101L,15
NAC201,1.0,28,HSR,A,04:20 PM - 05:50 PM,PSY101L,15
NAC201,1.0,29,MRO,A,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,3,MUSR,T,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,30,MRO,A,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,31,MRO,R,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,32,MRO,R,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,33,SRHN,R,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,34,SRHN,R,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,35,SRHN,A,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,36,SRHN,A,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,37,NMG,W,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,38,NMG,W,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,39,SFK,S,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,4,MUSR,T,11:20 AM - 12:50 PM,PSY101L,15
NAC201,1.0,40,SFK,S,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,41,SFK,T,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,42,SFK,T,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,43,SFK,S,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,44,SFK,S,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,45,SFK,T,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,46,SFK,T,01:00 PM - 02:30 PM,PSY101L,15
NAC201,1.0,49,,A,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,5,MUSR,M,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,50,,A,02:40 PM - 04:10 PM,PSY101L,15
NAC201,1.0,6,MUSR,M,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,7,MUSR,W,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,8,MUSR,W,09:40 AM - 11:10 AM,PSY101L,15
NAC201,1.0,9,,M,11:20 AM - 12:50 PM,PSY101L,15
SCM310,3.0,1,MHcW,ST,01:00 PM - 02:30 PM,SCM310,35
SCM320,3.0,1,ZTM,MW,09:40 AM - 11:10 AM,SCM320,40
SCM450,3.0,1,Mof,MW,04:20 PM - 05:50 PM,SCM450,40
SCM602,3.0,1,MARn,R,07:00 PM - 10:10 PM,SCM602,35
SCM604,3.0,1,ASHB,F,07:00 PM - 10:10 PM,SCM604,35
SCM605,3.0,1,,T,07:00 PM - 10:10 PM,SCM605,35
SOC101,3.0,1,MSRz,ST,11:20 AM - 12:50 PM,SOC101,40
SOC101,3.0,10,AWo,ST,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,11,AWo,MW,02:40 PM - 04:10 PM,SOC101,40
SOC101,3.0,12,AWo,MW,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,13,MJUn,ST,01:00 PM - 02:30 PM,SOC101,80
SOC101,3.0,15,MAJ,ST,02:40 PM - 04:10 PM,SOC101,80
SOC101,3.0,16,MAJ,ST,04:20 PM - 05:50 PM,SOC101,80
SOC101,3.0,18,MJUn,ST,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,19,SRFz,MW,01:00 PM - 02:30 PM,SOC101,40
SOC101,3.0,2,MSRz,ST,01:00 PM - 02:30 PM,SOC101,40
SOC101,3.0,20,SRFz,MW,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,21,RJS,RA,02:40 PM - 04:10 PM,SOC101,80
SOC101,3.0,22,RJS,RA,09:40 AM - 11:10 AM,SOC101,40
SOC101,3.0,23,MTE,MW,04:20 PM - 05:50 PM,SOC101,80
SOC101,3.0,25,TZf,MW,01:00 PM - 02:30 PM,SOC101,80
SOC101,3.0,27,TBA,ST,06:00 PM - 07:30 PM,SOC101,40
SOC101,3.0,28,SQL,MW,11:20 AM - 12:50 PM,SOC101,80
SOC101,3.0,29,SQL,ST,11:20 AM - 12:50 PM,SOC101,80
SOC101,3.0,3,MSRz,MW,11:20 AM - 12:50 PM,SOC101,40
SOC101,3.0,30,SQL,ST,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,32,SyNA,MW,08:00 AM - 09:30 AM,SOC101,80
SOC101,3.0,33,SyNA,ST,09:40 AM - 11:10 AM,SOC101,40
SOC101,3.0,34,SRFz,MW,06:00 PM - 07:30 PM,SOC101,40
SOC101,3.0,35,,RA,02:40 PM - 04:10 PM,SOC101,40
SOC101,3.0,36,TZf,ST,01:00 PM - 02:30 PM,SOC101,40
SOC101,3.0,38,MzK,MW,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,39,MzK,RA,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,4,MSRz,MW,01:00 PM - 02:30 PM,SOC101,40
SOC101,3.0,40,RSN,RA,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,41,RSN,RA,11:20 AM - 12:50 PM,SOC101,40
SOC101,3.0,42,AAA,RA,02:40 PM - 04:10 PM,SOC101,40
SOC101,3.0,43,AAA,RA,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,44,Fns,RA,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,45,Fns,RA,09:40 AM - 11:10 AM,SOC101,40
SOC101,3.0,47,AAA,ST,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,49,TBA,ST,06:00 PM - 07:30 PM,SOC101,40
SOC101,3.0,5,IZS,ST,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,51,TBA,ST,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,55,TBA,ST,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,56,SQL,ST,06:00 PM - 07:30 PM,SOC101,40
SOC101,3.0,57,TBA,ST,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,58,TBA,ST,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,59,TBA,ST,08:00 AM - 09:30 AM,SOC101,40
SOC101,3.0,6,IZS,ST,09:40 AM - 11:10 AM,SOC101,40
SOC101,3.0,7,IZS,ST,04:20 PM - 05:50 PM,SOC101,40
SOC101,3.0,8,AWo,ST,11:20 AM - 12:50 PM,SOC101,40
SOC101,3.0,9,AWo,ST,02:40 PM - 04:10 PM,SOC101,40
SOC103,3.0,1,MAJ,MW,08:00 AM - 09:30 AM,SOC103,40
SOC201,3.0,1,,RA,04:20 PM - 05:50 PM,SOC201,40
TNM201,3.0,1,HFI,ST,01:00 PM - 02:30 PM,TNM201,40
TNM201,3.0,10,ZTZ,MW,04:20 PM - 05:50 PM,TNM201,40
TNM201,3.0,11,NNI,RA,04:20 PM - 05:50 PM,TNM201,40
TNM201,3.0,12,KFM,RA,04:20 PM - 05:50 PM,TNM201,40
TNM201,3.0,13,KFM,RA,06:00 PM - 07:30 PM,TNM201,40
TNM201,3.0,14,TBA,RA,04:20 PM - 05:50 PM,TNM201,40
TNM201,3.0,15,TBA,RA,04:20 PM - 05:50 PM,TNM201,40
TNM201,3.0,16,TBA,RA,06:00 PM - 07:30 PM,TNM201,40
TNM201,3.0,17,TBA,RA,02:40 PM - 04:10 PM,TNM201,40
TNM201,3.0,2,HFI,MW,08:00 AM - 09:30 AM,TNM201,40
TNM201,3.0,3,GNA,MW,09:40 AM - 11:10 AM,TNM201,40
TNM201,3.0,4,GNA,MW,01:00 PM - 02:30 PM,TNM201,40
TNM201,3.0,5,MKAR,ST,04:20 PM - 05:50 PM,TNM201,40
TNM201,3.0,6,MKAR,RA,09:40 AM - 11:10 AM,TNM201,40
TNM201,3.0,7,MKAR,RA,02:40 PM - 04:10 PM,TNM201,40
TNM201,3.0,8,SPL,RA,11:20 AM - 12:50 PM,TNM201,40
TNM201,3.0,9,SPL,RA,01:00 PM - 02:30 PM,TNM201,40
WMS201,3.0,1,SLK,RA,01:00 PM - 02:30 PM,WMS201,40
WMS201,3.0,2,SABy,RA,11:20 AM - 12:50 PM,WMS201,40
WMS201,3.0,3,SABy,RA,01:00 PM - 02:30 PM,WMS201,40
WMS201,3.0,4,KTa,RA,01:00 PM - 02:30 PM,WMS201,40
WMS201,3.0,5,KTa,RA,04:20 PM - 05:50 PM,WMS201,40
